id,depth,geometry
377.0,1.0,"POLYGON ((648.492424049175 606.0660171779821, 641.4213562373095 598.9949493661167, 634.350288425444 606.0660171779821, 641.4213562373095 613.1370849898476, 648.492424049175 606.0660171779821))"
475.0,1.0,"POLYGON ((620.2081528017131 606.0660171779821, 613.1370849898476 598.9949493661167, 606.0660171779822 606.0660171779822, 613.1370849898476 613.1370849898476, 620.2081528017131 606.0660171779821))"
573.0,1.0,"POLYGON ((591.9238815542512 606.0660171779821, 584.8528137423857 598.9949493661167, 577.7817459305202 606.0660171779821, 584.8528137423857 613.1370849898476, 591.9238815542512 606.0660171779821))"
524.0,1.0,"POLYGON ((606.0660171779822 606.0660171779822, 598.9949493661168 598.9949493661168, 591.9238815542512 606.0660171779821, 598.9949493661167 613.1370849898476, 606.0660171779822 606.0660171779822))"
425.0,1.0,"POLYGON ((627.2792206135786 613.1370849898476, 620.2081528017131 606.0660171779821, 613.1370849898476 613.1370849898476, 620.2081528017131 620.2081528017131, 627.2792206135786 613.1370849898476))"
327.0,1.0,"POLYGON ((655.5634918610405 613.1370849898476, 648.492424049175 606.0660171779821, 641.4213562373095 613.1370849898476, 648.4924240491749 620.208152801713, 655.5634918610405 613.1370849898476))"
474.0,1.0,"POLYGON ((613.1370849898476 613.1370849898476, 606.0660171779822 606.0660171779822, 598.9949493661167 613.1370849898476, 606.0660171779821 620.2081528017131, 613.1370849898476 613.1370849898476))"
572.0,1.0,"POLYGON ((584.8528137423857 613.1370849898476, 577.7817459305202 606.0660171779821, 570.7106781186548 613.1370849898476, 577.7817459305202 620.2081528017131, 584.8528137423857 613.1370849898476))"
376.0,1.0,"POLYGON ((641.4213562373095 613.1370849898476, 634.350288425444 606.0660171779821, 627.2792206135786 613.1370849898476, 634.350288425444 620.2081528017131, 641.4213562373095 613.1370849898476))"
523.0,1.0,"POLYGON ((598.9949493661167 613.1370849898476, 591.9238815542512 606.0660171779821, 584.8528137423857 613.1370849898476, 591.9238815542511 620.208152801713, 598.9949493661167 613.1370849898476))"
277.0,1.0,"POLYGON ((662.6345596729059 620.2081528017131, 655.5634918610405 613.1370849898476, 648.4924240491749 620.208152801713, 655.5634918610403 627.2792206135784, 662.6345596729059 620.2081528017131))"
473.0,1.0,"POLYGON ((606.0660171779821 620.2081528017131, 598.9949493661167 613.1370849898476, 591.9238815542511 620.208152801713, 598.9949493661165 627.2792206135784, 606.0660171779821 620.2081528017131))"
375.0,1.0,"POLYGON ((634.350288425444 620.2081528017131, 627.2792206135786 613.1370849898476, 620.2081528017131 620.2081528017131, 627.2792206135787 627.2792206135787, 634.350288425444 620.2081528017131))"
424.0,1.0,"POLYGON ((620.2081528017131 620.2081528017131, 613.1370849898476 613.1370849898476, 606.0660171779821 620.2081528017131, 613.1370849898476 627.2792206135786, 620.2081528017131 620.2081528017131))"
